Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
13,52204132.0,463.6982095023619,591.5149147809844,477.8851525998103,352.7093881403651,0.7415928840637207,0.8023773450426888,0.738063081101267,0.8079004276278529,4.458794364836649e-07
14,17177928.0,320.12828788326493,495.490631162552,401.71897308584977,164.82169072580172,0.6299051642417908,0.7075873386728707,0.41029102872514395,0.8107498867199786,3.449188625381794e-06
15,20461341.0,339.34789295878204,417.28002015703044,357.30006393096215,262.10468648161,0.747028112411499,0.820956341827187,0.7335702199377554,0.856259697736075,1.6463826568724471e-06
16,15503462.0,309.3689255019297,397.9674042625398,319.57631428736056,232.81340397651036,0.6945315599441528,0.7541420026093324,0.7285064429623728,0.8030213300497734,3.3092519515776075e-06
17,22547368.0,350.50892181672504,496.8964229363978,356.79550024899083,242.89131818736044,0.7051814794540405,0.6955297603341104,0.6807577954818881,0.7180480353239739,9.724540177558083e-07
18,17626513.0,322.8909908966375,692.6755767714809,287.5439693321104,169.0182671264815,0.5788230895996094,0.6597304660658351,0.587799728573918,0.4151206985993869,2.0055526306350657e-07
19,19287145.0,332.7283255189015,417.82922085430243,343.2057644590829,256.8715110796603,0.8233548402786255,0.8868013709983141,0.7484475427867838,0.8214020162528536,3.8258458516793326e-06
20,34680736.0,404.60374141227726,604.5066581407405,391.12020709084123,280.1420745524592,0.7214558720588684,0.7485723896444676,0.7162556919167146,0.6470072774612536,1.1529544963195804e-06
21,27983104.0,376.67409607504646,496.1071991478902,404.1422725846611,266.5553819718124,0.7560253739356995,0.8236667909192185,0.6595582794818214,0.8146269057953859,2.3519662590842927e-06
22,19255831.0,332.54815890948953,452.71636797350664,348.2227970782771,233.28147198872662,0.6965886354446411,0.7748010330020013,0.6699201601562209,0.7691853480735104,2.2797644305683207e-06
23,13184846.0,293.1065203741588,416.56231675375204,338.32478968463107,178.67452601826312,0.6805249452590942,0.7846798471805502,0.5281153834007088,0.8121828981583792,2.470554363753763e-06
24,25755098.0,366.39949083133615,613.9207111083311,337.953705645257,237.0800917875324,0.6982191205024719,0.7433816912035088,0.7015164734911664,0.5504842881666887,8.897398515728128e-07
25,35912203.0,409.33713133613236,524.0535090529813,408.59882012880894,320.3101371725913,0.7417492866516113,0.8027534475374349,0.783923304212222,0.7796891215692632,6.754679588993895e-07
26,16512147.0,315.9378375872301,406.4215443469649,299.5782008792536,259.01087194731105,0.7732048630714417,0.8202595448583642,0.8645851773831388,0.7371120085688706,3.69538611266762e-06
27,10797432.0,274.2251515120521,397.52100674669487,266.30027972481264,194.80053669851512,0.7495083212852478,0.845114752004318,0.7315070675097173,0.6699024081877071,7.026229923212668e-06
28,13747012.0,297.2144337910875,389.9776423037036,270.9211519600753,248.50038537181337,0.7195533514022827,0.7944280172389632,0.9172424654699313,0.6947094463151032,3.5049413327215007e-06
