Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
35,571998375.0,1029.9086939081349,1905.5775623667241,1634.745433166155,350.686792139248,0.27497559785842896,0.5903718540451102,0.21452073517039416,0.8578739934027162,0.002138216746971011
36,1105302375.0,1282.805540398837,2631.288908098081,2405.5207369984155,333.5069132031805,0.22677287459373474,0.5616307505513464,0.13864229398384942,0.9141986383916876,0.0004539650690276176
37,13500.0,29.542350655280895,,,,,inf,,,
38,489375.0,97.77197447052318,487.635779415975,51.82408704414214,36.98417481804566,1.2650405168533325,0.4252199413489736,0.7136483617462221,0.10627621932543611,2.0244791507720947
39,138375.0,64.17309773397604,99.16121475050572,70.80633616618402,37.63960442841239,1.54873526096344,0.9111111111111111,0.5315852572864582,0.7140527306400603,3.71476674079895
40,91125.0,55.831544180946004,82.591490166143,49.175669797930304,42.85024733805862,1.7453091144561768,1.0,0.8713708936581093,0.5954084337140226,5.31639289855957
41,10125.0,26.841006868189485,,,,,inf,,,
42,13500.0,29.542350655280895,,,,,inf,,,
43,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
44,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
45,16875.0,31.823532538411662,,,,,inf,,,
46,84375.0,54.417475178967145,117.20837707966348,63.57886945115505,21.624382259350348,3.506742000579834,0.9615384615384616,0.3401190119614103,0.5424430491682531,43.12324523925781
47,865883250.0,1182.5519777233685,2222.6418297441987,2046.2358671505453,363.60976662964947,0.2518238425254822,0.5961875858350897,0.17769689822512433,0.9206323033099959,0.0003390554047655314
48,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
49,6750.0,23.44777925390316,,,,,inf,,,
50,43875.0,43.759548833890776,127.17654599179555,49.0260029364534,13.439558267758756,,1.0,0.27413122552900876,0.3854956317151135,
51,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
52,33750.0,40.09513852715927,61.70934057979573,47.38842617909194,22.042049009930306,,1.0,0.46513570479484273,0.7679295505971976,
53,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
54,1091275875.0,1277.356073597895,2276.337729205751,2016.570779894174,454.0312707977322,0.26791441440582275,0.5893124345012986,0.22515017837437817,0.8858838273518341,0.00027042030706070364
55,6750.0,23.44777925390316,,,,,inf,,,
56,6750.0,23.44777925390316,,,,,inf,,,
57,10125.0,26.841006868189485,,,,,inf,,,
58,1516509000.0,1425.4395021675682,2596.1317606415473,2233.1121200394637,499.5846785287795,0.2287447303533554,0.47730259069669123,0.22371679148826204,0.8601690229650072,2.3343413886323106e-06
59,2423250.0,166.64790808191398,621.7003487839029,159.4680601457409,46.68149722532348,0.5576173663139343,0.5154343144292893,0.29273258345690273,0.25650308940259336,0.1733839213848114
60,101320875.0,578.4068617753853,1050.1266103937348,932.1320230895125,197.68841407739944,0.36646825075149536,0.5457371387020542,0.2120819896543941,0.8876377513564946,0.04921631142497063
61,1252651500.0,1337.4489480467134,2397.367696732718,2143.1595892453233,465.63163605537176,0.25599467754364014,0.5502357161917751,0.2172640984796358,0.8939636552899896,3.870481305057183e-05
62,77625.0,52.92582831010539,83.99158449100827,54.80820241798526,32.204877991861046,2.0374410152435303,1.0,0.5875923050031111,0.6525439750913707,8.457756042480469
