Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
12,3247263000.0,1837.2698459486994,5612.123741911463,1067.698038407949,1035.0066942363642,0.5278970003128052,0.918972250849342,0.9693814702326032,0.19024848479985512,0.14711181819438934
13,6116245875.0,2268.9700911267914,7646.769588767372,1304.2773387545772,1171.219678293535,0.4964831471443176,0.9149812431523622,0.8979836139849707,0.17056579561001542,0.12238086760044098
14,800533125.0,1152.0205555280152,2833.689728392066,755.3673937910606,714.2827381313781,0.7047226428985596,0.9471887229454516,0.9456097046319598,0.26656672613895604,0.3499892055988312
15,4546054125.0,2055.316268945633,6722.03054534398,1167.2481727936308,1106.5531923364538,0.4039115905761719,0.8910972243906441,0.9480016487737026,0.17364517535584933,0.06589598208665848
16,4436285625.0,2038.6388326416522,6582.58411765649,1181.075343177087,1089.8001340818932,0.29768627882003784,0.8619670965829654,0.9227185550672289,0.1794242689598275,0.02638009935617447
17,2973645000.0,1784.1450771889158,6397.848649512613,982.3545008861241,903.6251225890513,0.2502310574054718,0.7810203578716335,0.9198564487401893,0.15354450452043122,0.015668362379074097
18,4823627625.0,2096.323890756598,7506.8312111638415,1140.7853827403364,1075.7579211510263,0.20613422989845276,0.8129370490154701,0.9429976377913393,0.15196630251174542,0.008758914656937122
19,3241684125.0,1836.2170850772263,6078.060191521912,1056.005914395652,964.5854901189675,0.24570277333259583,0.7831831924879566,0.9134281133936601,0.17374061478835637,0.014833039604127407
20,2081156625.0,1584.0493751463107,4915.191802301854,938.4177642077856,861.7265095685357,0.3052683472633362,0.8471747286972936,0.9182759986390573,0.19092190131182898,0.028447581455111504
21,4111691625.0,1987.6533164691732,6629.301695762023,1170.3406401603086,1012.1429230461245,0.2198701947927475,0.7538332739315097,0.8648276307891737,0.176540560962625,0.01062916312366724
22,5868639000.0,2237.928760944034,7598.287656771146,1225.821748176858,1203.3604113254185,0.19132040441036224,0.7957196894468489,0.9816765064864889,0.16132868398111747,0.007002995349466801
23,4371215625.0,2028.6223343196136,6897.706777358476,1127.2374014478162,1073.7013252158542,0.226204052567482,0.8131164646078451,0.9525068311580147,0.1634220528405093,0.011574470438063145
24,1093537125.0,1278.2377414795392,3541.3939825575944,814.4598273894122,724.0874102446938,0.3563007414340973,0.8709200527910158,0.8890400556226462,0.22998283483872908,0.04523245245218277
25,4107952125.0,1987.0505569296213,6660.217622959699,1108.2085554451355,1062.9597813484838,0.21952974796295166,0.7556243268159286,0.9591694416413554,0.16639224394482544,0.010579864494502544
26,1550488500.0,1436.0072824862314,4411.373562918615,848.7777395730291,790.864551639826,0.3532288670539856,0.8361222030918416,0.9317687243278368,0.19240667956750143,0.04407258704304695
27,4022952750.0,1973.2499621739591,6215.681543428229,1133.6396324584969,1090.3916906784884,0.22407934069633484,0.8019691534281893,0.9618503618418687,0.1823838020879756,0.011251372285187244
28,860928750.0,1180.292179526562,3746.2057910089284,681.5869603483172,643.9552445502483,0.41115260124206543,0.8728336555405383,0.9447880931013737,0.18194060827735578,0.06950388848781586
29,3434960250.0,1872.007988943909,6474.9750691786885,1044.6685058787791,969.8542891282451,0.2454623132944107,0.8284050350606592,0.9283847303431435,0.1613393865949339,0.01478953380137682
30,5525421750.0,2193.4223791395475,6818.650171550206,1299.8590505918849,1190.617162384287,0.22542326152324677,0.7796503302352006,0.9159586663201251,0.19063289916461054,0.01145502831786871
31,5184246375.0,2147.3145661645585,6958.368531030808,1226.3963295479214,1160.2424260172304,0.19638507068157196,0.8052811561106978,0.946058299477236,0.17624768278351646,0.007574001792818308
32,4953757500.0,2115.008125429541,7083.261181610497,1187.577815772274,1124.7106004607654,0.21063394844532013,0.8164975017439396,0.9470626560410894,0.16765975238290712,0.009345125406980515
33,3748467375.0,1927.3105749003903,6713.0778526806935,1038.3031106839464,1027.0918286080034,0.24390019476413727,0.7990642808682633,0.9892023032960405,0.15466871284225117,0.014508964493870735
34,2583144000.0,1702.3544810268938,5777.2266842639265,958.6171650233284,890.8106180525408,0.25815942883491516,0.8144039310533423,0.929266291649245,0.16593033602687263,0.017205366864800453
35,755534250.0,1130.0175230928546,3090.340969322282,732.4549815629864,637.4823982067526,0.45949801802635193,0.912088135952314,0.8703366271691242,0.23701429351454875,0.09701769053936005
36,5071308750.0,2131.60702679088,7219.0362799950335,1175.336467866005,1141.5107184750332,0.1987604796886444,0.7873040856649888,0.9712203693871702,0.162810716317222,0.007852177135646343
37,3482557875.0,1880.6150474542972,6416.43723616415,1051.348774118393,985.9592301888567,0.23597291111946106,0.8230779845749004,0.9378041373716647,0.1638524208096059,0.013139729388058186
38,2752690500.0,1738.8131685677934,5920.661720317745,984.4278911357798,901.9959837016687,0.3216365575790405,0.8498569873033901,0.9162641487747716,0.16626990995914362,0.033273324370384216
39,4012206750.0,1971.4914319093423,6532.516019326763,1123.2521242532403,1044.3040203069454,0.23658983409404755,0.8347314546758013,0.9297147076407436,0.17194785606802107,0.013243057765066624
