Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
111,2.2968497320799996e-09,0.0016369848253919258,0.002245463439595293,0.0012830631768809841,1.7500801831549877
112,2.0830494900329997e-09,0.001584529474058282,0.001989033551310954,0.0013344918696893923,1.4904800819610156
113,5.575543749646999e-09,0.00220003472246694,0.00335522340607665,0.0016725402775342813,2.0060643388648556
114,4.120649345921999e-09,0.0019890957016709863,0.0026912023481636058,0.0015930860592652497,1.689301298264339
115,3.693644835871999e-09,0.0019178685479379785,0.002636944700447305,0.0013962804581451568,1.8885494565685381
116,2.3953889052309996e-09,0.0016600677161542534,0.002123563477675255,0.0011878675358504725,1.7877106778196916
117,3.673186431841999e-09,0.001914321085890218,0.0026959636655499745,0.001431006738497714,1.88396294232704
118,4.920956514256999e-09,0.0021103296541618894,0.0030234182544491327,0.0014601601535075303,2.0706072872803816
119,2.938153592987999e-09,0.0017770185343977383,0.002525699108796558,0.001390902708568355,1.8158704366865743
120,2.9740730886659994e-09,0.001784230688802257,0.0024908354841089056,0.0013805292472367633,1.8042612926126025
121,3.5860812463549993e-09,0.001899067934366952,0.002858988501502092,0.001253480874680638,2.2808393484507734
122,4.419650146223999e-09,0.0020360874330330836,0.0032552475957538275,0.0014479773500968806,2.2481343341013083
123,2.7956060936779992e-09,0.001747802885679649,0.0025152404631083175,0.0010683355488363654,2.354354365393837
124,2.1838329022569995e-09,0.0016096826419948105,0.0021657207347706917,0.001355376376021244,1.5978740467118384
125,3.631762734630999e-09,0.001907097727202672,0.0030840783785948834,0.0012505253079633076,2.4662262802324473
126,2.0848164052469997e-09,0.001584977365160829,0.002296434804721735,0.001130222585957456,2.0318429601867627
127,3.0140515877219994e-09,0.0017921898759296565,0.002083322429805134,0.001581402168601094,1.3173893846674296
128,2.2037999778159997e-09,0.0016145736135869154,0.0024060784595483758,0.0009247373716209128,2.6019046416723866
129,3.3577150407769994e-09,0.0018578689273399407,0.002894628885472696,0.00135885823661759,2.13019195635733
130,2.3167397822729995e-09,0.0016416965215301019,0.002179530628590705,0.0013137544362244221,1.6590091485090799
