Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
128,89097341.544,554.1432419865101,802.8318757208575,433.5640944393484,1.851702864737952
129,58934130.415,482.82463312593507,641.4260044492772,394.74048664127406,1.6249308752364742
130,83931195.784,543.2189721343912,730.2655711955475,428.3780398366723,1.7047222389690562
131,94736920.993,565.5967185900943,792.9796898905745,390.4383343993821,2.030998547082803
132,87502371.844,550.816660219543,668.8817217667806,455.5584778366921,1.4682675316308356
133,85137926.51799999,545.8099923849896,780.526392170156,420.5027070992825,1.8561744763889723
134,47991471.222,450.87395335760965,646.2880583750699,321.1023954887059,2.0127164027893456
135,66484950.385,502.6220944573293,730.6821440459616,341.72205837084255,2.1382352299101894
136,72453249.199,517.2332252845486,702.7990820554296,404.4700750781679,1.7375799233592415
137,69923860.665,511.1428131140975,841.736371605779,338.87551929535084,2.483910237470279
138,61107957.411,488.689545527263,631.020844627214,360.5096640205359,1.7503576397643221
139,58243236.223,480.93046852131886,684.4942193230804,336.1648501186054,2.036186171997393
140,55282816.853,472.6400437304378,620.7009536031734,379.93227963869833,1.6337147088250497
141,77193810.361,528.2764922256737,684.857853253425,448.14378150887444,1.5282101002217365
142,72362219.221,517.0165179041871,710.3806385165943,401.3332234127778,1.7700519096719691
143,71753018.59899999,515.5615467775548,665.0296710889733,437.58268908045864,1.5197805756129759
144,78069876.645,530.2674350980803,665.6898180018845,393.1932430894117,1.6930347347055184
145,68576694.794,507.8389132753094,593.2613453636691,461.443543673486,1.2856639853291705
146,84429915.578,544.2927851332581,732.7970736773194,459.28158474518176,1.5955289696274004
147,78316513.423,530.8252514871983,722.7567740409813,440.335158904632,1.6413787530364259
148,92307120.811,560.7193293508606,679.7368490560244,522.4292477547693,1.301107952851629
149,61682535.519999996,490.21643245319245,562.0571086988919,417.82702346939953,1.3451908974960192
150,95683010.337,567.4732610771566,767.4901780423352,491.96390467858214,1.5600538387948693
151,60244339.671,486.3764539419154,841.6829327572227,333.54175433617274,2.523470965224044
152,85288087.08,546.1306915963978,798.3053598453018,435.65682126065826,1.8324179053027314
153,82563412.012,540.2519419728067,664.5784193064844,445.1558852878521,1.4929116771684299
154,72778856.428,518.0068883928398,616.860296788118,417.87868651397093,1.4761707564798106
155,78465895.951,531.1625394610707,743.1824670465502,440.073140766225,1.6887703388408848
156,91327965.022,558.7296511464062,879.9741915369691,445.2118701646714,1.9765290427038509
157,80556473.309,535.8385325970572,657.5845118860012,432.17333663348444,1.5215758496542382
158,65788609.955,500.86116883400143,658.8924808075672,363.95653367325565,1.8103603585781267
159,62615787.302999996,492.67637927060554,681.8712823637284,386.4109183896068,1.7646273692406835
160,67715411.156,505.7038955964056,617.8512407334762,412.23347938915634,1.4987895734451318
161,58155707.398,480.68943118483435,774.8391737525113,353.14119753105666,2.1941341853335277
162,64572931.83,497.75690609173887,809.8258995063169,344.96304624168357,2.347572901878154
163,104650630.221,584.6748441843464,854.8043898388521,437.2537258965639,1.954939064466802
164,70291092.713,512.0360721951301,658.8343259477981,404.8779989861354,1.6272416075894485
165,60037382.627,485.8188661879563,663.1410085707638,346.9860029792757,1.911146279322313
166,99422630.758,574.7719198088542,749.6088711520508,498.0858084682354,1.5049793798729678
167,63673135.508999996,495.43407300812487,777.3041542741365,388.6409076090816,2.0000574799398003
168,68377907.107,507.3477365662148,599.6824935399579,426.2908105092525,1.406745064064528
169,60862487.684,488.03431459040314,662.6032073695925,398.793910167535,1.661517867941439
170,80330843.449,535.3377897803537,741.7238633849715,447.867556047066,1.6561232296697652
171,101384054.472,578.5270602606539,761.8936766546935,448.1533236224738,1.7000736946369628
172,59559669.751,484.52689216603693,632.7739017717347,367.0553629186915,1.7239195110518082
173,49728432.127,456.24912874169985,541.1379445237282,400.0686541011823,1.3526127052854975
